8	253311-903	0	3624	-1	25633at314147|NW_025965296.1_RagTag|-|367|4.797e-103|1|252409|253311|253311[253311]:252409[252409]:903[903]
8	372916-7168	0	51175	-1	26073at314147|NW_025965296.1_RagTag|-|189|1.838e-49|2|365749|372916|372916[372916]:372494[372494]:423[423]|366189[366174]:365749[365749]:441[426]
9	1309-600	0	57840	-1	24492at314147|NW_025965328.1_RagTag|-|145|3.233e-36|1|710|1309|1309[1309]:710[710]:600[600]
1124	1783+861	0	8659	1	9239at314147|contig_66008_pilon|+|261|3.892e-71|1|1783|2643|1783[1783]:2643[2643]:861[861]
1549	2155-441	0	54776	-1	20670at314147|contig_81532_pilon|-|88|4.659e-19|1|1715|2155|2155[2155]:1715[1715]:441[441]
1701	1173-351	0	52380	-1	40495at314147|contig_62336_pilon|-|91|5.824e-20|1|823|1173|1173[1173]:823[823]:351[351]
2593	2038+117	0	32667	1	35931at314147|contig_28026_pilon|+|61|6.254e-11|1|2038|2154|2038[2038]:2154[2154]:117[117]
2594	1716-192	0	7483	-1	41565at314147|contig_28304_pilon|-|64|7.817e-12|1|1525|1716|1716[1716]:1525[1525]:192[192]
2598	1713-453	0	94336	-1	33587at314147|contig_29785_pilon|-|291|3.624e-80|1|1261|1713|1713[1713]:1261[1261]:453[453]
5572	804+426	0	105003	1	34604at314147|contig_50121_pilon|+|41|6.557e-05|1|804|1229|804[804]:1229[1229]:426[426]
5600	1306-1048	0	97990	-1	24565at314147|contig_62203_pilon|-|244|5.101e-66|2|259|1306|1306[1306]:992[992]:315[315]|960[960]:259[259]:702[702]
3315	10458+996	0	24493	1	31090at314147|NW_025965023.1_RagTag|+|175|3.011e-45|3|10458|11453|10458[10458]:10622[10622]:165[165]|10729[10729]:10896[10896]:168[168]|11334[11337]:11453[11453]:120[117]
3315	902037+758	0	47427	1	26931at314147|NW_025965023.1_RagTag|+|232|2.089e-62|2|902037|902794|902037[902037]:902411[902411]:375[375]|902414[902414]:902794[902794]:381[381]
3315	456280+934	0	74167	1	12470at314147|NW_025965023.1_RagTag|+|121|5.424e-29|2|456280|457213|456280[456280]:456468[456468]:189[189]|456983[456983]:457213[457213]:231[231]
3316	6981+231	0	99131	1	44899at314147|NW_025965059.1_RagTag|+|49|2.561e-07|1|6981|7211|6981[6981]:7211[7211]:231[231]
5466	655611+237	0	80555	1	1924at314147|NW_025965257.1_RagTag|+|138|4.138e-34|1|655611|655847|655611[655611]:655847[655847]:237[237]
5467	400798+327	0	14865	1	36763at314147|NW_025965289.1_RagTag|+|108|4.443e-25|1|400798|401124|400798[400798]:401124[401124]:327[327]
5467	1253286+943	0	25700	1	14128at314147|NW_025965289.1_RagTag|+|532|1.026e-152|3|1253286|1254228|1253286[1253286]:1253588[1253588]:303[303]|1253609[1253609]:1253821[1253821]:213[213]|1253842[1253842]:1254228[1254228]:387[387]
5467	145931+1459	0	33650	1	17296at314147|NW_025965289.1_RagTag|+|430|5.201e-122|2|145931|147389|145931[145931]:146062[146062]:132[132]|146811[146826]:147389[147389]:579[564]
5467	13499-2295	0	37576	-1	35831at314147|NW_025965289.1_RagTag|-|322|1.688e-89|3|11205|13499|13499[13499]:13443[13443]:57[57]|11704[11698]:11648[11648]:57[51]|11543[11543]:11205[11205]:339[339]
5467	1227151+50810	0	54395	1	12749at314147|NW_025965289.1_RagTag|+|242|2.04e-65|3|1227151|1277960|1227151[1227151]:1227183[1227183]:33[33]|1276866[1276872]:1277603[1277603]:738[732]|1277709[1277709]:1277960[1277960]:252[252]
5467	81495+696	0	60622	1	23977at314147|NW_025965289.1_RagTag|+|96|1.82e-21|1|81495|82190|81495[81495]:82190[82190]:696[696]
5467	406449+267	0	68552	1	7950at314147|NW_025965289.1_RagTag|+|44|8.197e-06|1|406449|406715|406449[406449]:406715[406715]:267[267]
5467	783995+813	0	70227	1	9809at314147|NW_025965289.1_RagTag|+|44|8.197e-06|1|783995|784807|783995[783995]:784807[784807]:813[813]
5467	23812-2196	0	90707	-1	22696at314147|NW_025965289.1_RagTag|-|568|1.493e-163|3|21617|23812|23812[23812]:23483[23483]:330[330]|22662[22662]:22492[22492]:171[171]|22171[22159]:21617[21617]:555[543]
5467	380725+53509	0	91866	1	29748at314147|NW_025965289.1_RagTag|+|179|1.882e-46|3|380725|434233|380725[380725]:380790[380790]:66[66]|385635[385635]:385661[385661]:27[27]|433778[433778]:434233[434233]:456[456]
5467	1039613+279	0	96571	1	44147at314147|NW_025965289.1_RagTag|+|42|3.279e-05|1|1039613|1039891|1039613[1039613]:1039891[1039891]:279[279]
5467	18711+1823	0	110040	1	41233at314147|NW_025965289.1_RagTag|+|140|1.035e-34|2|18711|20533|18711[18711]:18818[18818]:108[108]|20447[20447]:20533[20533]:87[87]
5468	3938940-561	0	8439	-1	31162at314147|NW_025965324.1_RagTag|-|145|3.233e-36|1|3938380|3938940|3938940[3938940]:3938380[3938380]:561[561]
5468	3059154+210	0	9581	1	32655at314147|NW_025965324.1_RagTag|+|87|9.319e-19|1|3059154|3059363|3059154[3059154]:3059363[3059363]:210[210]
5468	2612096-8009	0	15888	-1	26696at314147|NW_025965324.1_RagTag|-|128|4.238e-31|2|2604088|2612096|2612096[2612096]:2611662[2611662]:435[435]|2604348[2604336]:2604088[2604088]:261[249]
5468	2617646-19938	0	21000	-1	5357at314147|NW_025965324.1_RagTag|-|231|4.179e-62|5|2597709|2617646|2617646[2617646]:2617542[2617542]:105[105]|2613521[2613521]:2613408[2613408]:114[114]|2603150[2603150]:2602626[2602626]:525[525]|2598752[2598752]:2598543[2598543]:210[210]|2597882[2597882]:2597709[2597709]:174[174]
5468	51106+240	0	21690	1	40557at314147|NW_025965324.1_RagTag|+|44|8.197e-06|1|51106|51345|51106[51106]:51345[51345]:240[240]
5468	3876587-774	0	23119	-1	19938at314147|NW_025965324.1_RagTag|-|169|1.927e-43|1|3875814|3876587|3876587[3876587]:3875814[3875814]:774[774]
5468	2967627-32372	0	24224	-1	44574at314147|NW_025965324.1_RagTag|-|42|3.279e-05|2|2935256|2967627|2967627[2967627]:2967484[2967484]:144[144]|2935315[2935315]:2935256[2935256]:60[60]
5468	20147+417	0	29557	1	42041at314147|NW_025965324.1_RagTag|+|110|1.111e-25|3|20147|20563|20147[20147]:20206[20206]:60[60]|20355[20364]:20465[20465]:111[102]|20525[20537]:20563[20563]:39[27]
5468	3944352-920	0	31631	-1	27689at314147|NW_025965324.1_RagTag|-|257|6.227e-70|2|3943433|3944352|3944352[3944352]:3943660[3943660]:693[693]|3943648[3943648]:3943433[3943433]:216[216]
5468	1817470+1095	0	39628	1	17272at314147|NW_025965324.1_RagTag|+|628|1.295e-181|1|1817470|1818564|1817470[1817470]:1818564[1818564]:1095[1095]
5468	3866990+459	0	39732	1	40262at314147|NW_025965324.1_RagTag|+|246|1.275e-66|2|3866990|3867448|3866990[3866990]:3867265[3867265]:276[276]|3867353[3867356]:3867448[3867448]:96[93]
5468	51361+807	0	48811	1	29208at314147|NW_025965324.1_RagTag|+|102|2.844e-23|1|51361|52167|51361[51361]:52167[52167]:807[807]
5468	667631-2398	0	54857	-1	6613at314147|NW_025965324.1_RagTag|-|262|1.946e-71|2|665234|667631|667631[667631]:667560[667560]:72[72]|666685[666679]:665234[665234]:1452[1446]
5468	3465074+129	0	60253	1	37651at314147|NW_025965324.1_RagTag|+|46|2.049e-06|1|3465074|3465202|3465074[3465074]:3465202[3465202]:129[129]
5468	3286322-957	0	64031	-1	8160at314147|NW_025965324.1_RagTag|-|60|1.251e-10|1|3285366|3286322|3286322[3286322]:3285366[3285366]:957[957]
5468	1159784+675	0	66244	1	32583at314147|NW_025965324.1_RagTag|+|190|9.189e-50|1|1159784|1160458|1159784[1159784]:1160458[1160458]:675[675]
5468	3884115+2727	0	72602	1	41902at314147|NW_025965324.1_RagTag|+|172|2.409e-44|2|3884115|3886841|3884115[3884115]:3884213[3884213]:99[99]|3886659[3886659]:3886841[3886841]:183[183]
5468	3071511+842	0	74629	1	37645at314147|NW_025965324.1_RagTag|+|349|1.257e-97|2|3071511|3072352|3071511[3071511]:3071744[3071744]:234[234]|3072023[3072035]:3072352[3072352]:330[318]
5468	1113523+459	0	78578	1	11748at314147|NW_025965324.1_RagTag|+|134|6.621e-33|1|1113523|1113981|1113523[1113523]:1113981[1113981]:459[459]
5468	221627-306	0	80146	-1	34168at314147|NW_025965324.1_RagTag|-|218|3.423e-58|1|221322|221627|221627[221627]:221322[221322]:306[306]
5468	3262375-3555	0	81081	-1	24143at314147|NW_025965324.1_RagTag|-|107|8.887e-25|3|3258821|3262375|3262375[3262375]:3262142[3262142]:234[234]|3259146[3259146]:3258991[3258991]:156[156]|3258985[3258985]:3258821[3258821]:165[165]
5468	2621794+509	0	82383	1	39442at314147|NW_025965324.1_RagTag|+|217|6.846e-58|2|2621794|2622302|2621794[2621794]:2621880[2621880]:87[87]|2621946[2621946]:2622302[2622302]:357[357]
5468	22566-782	0	87136	-1	32987at314147|NW_025965324.1_RagTag|-|190|9.189e-50|4|21785|22566|22566[22566]:22483[22483]:84[84]|22407[22404]:22282[22282]:126[123]|22149[22149]:22057[22057]:93[93]|21949[21949]:21785[21785]:165[165]
5468	3279738-22554	0	89478	-1	3854at314147|NW_025965324.1_RagTag|-|180|9.409e-47|3|3257185|3279738|3279738[3279738]:3278635[3278635]:1104[1104]|3273279[3273279]:3272989[3272989]:291[291]|3257781[3257781]:3257185[3257185]:597[597]
5468	3874952-714	0	89816	-1	19730at314147|NW_025965324.1_RagTag|-|440|5.079e-125|1|3874239|3874952|3874952[3874952]:3874239[3874239]:714[714]
5468	10107+2246	0	100300	1	6196at314147|NW_025965324.1_RagTag|+|960|1.48e-281|3|10107|12352|10107[10107]:10586[10586]:480[480]|10843[10843]:11736[11736]:894[894]|11738[11738]:12352[12352]:615[615]
5468	3255671-936	0	109569	-1	18963at314147|NW_025965324.1_RagTag|-|161|4.933e-41|2|3254736|3255671|3255671[3255671]:3255375[3255375]:297[297]|3255275[3255275]:3254736[3254736]:540[540]
5469	5932-414	0	28025	-1	39141at314147|NW_025965364.1_RagTag|-|168|3.854e-43|1|5519|5932|5932[5932]:5519[5519]:414[414]
359	586+925	0	94200	1	31506at314147|contig_72712_pilon|+|349|1.257e-97|2|586|1510|586[586]:1041[1041]:456[456]|1043[1058]:1510[1510]:468[453]
611	1552-915	0	31631	-1	27689at314147|contig_14807_pilon|-|282|1.856e-77|3|638|1552|1552[1552]:1496[1496]:57[57]|1454[1454]:1218[1218]:237[237]|1216[1216]:638[638]:579[579]
4567	1183+540	0	34503	1	29010at314147|contig_37853_pilon|+|136|1.655e-33|1|1183|1722|1183[1183]:1722[1722]:540[540]
4680	133355+123	0	4948	1	44936at314147|NW_025965032.1_RagTag|+|70|1.221e-13|1|133355|133477|133355[133355]:133477[133477]:123[123]
4681	216796-1367	0	13913	-1	35655at314147|NW_025965066.1_RagTag|-|326|1.055e-90|4|215430|216796|216796[216796]:216734[216734]:63[63]|216418[216418]:216140[216140]:279[279]|215818[215818]:215747[215747]:72[72]|215570[215561]:215430[215430]:141[132]
4681	302523+1873	0	15235	1	37407at314147|NW_025965066.1_RagTag|+|242|2.04e-65|6|302523|304395|302523[302523]:302570[302570]:48[48]|302621[302621]:302680[302680]:60[60]|302901[302901]:303035[303035]:135[135]|303615[303615]:303683[303683]:69[69]|303765[303765]:303815[303815]:51[51]|304321[304321]:304395[304395]:75[75]
4681	88774+1581	0	17864	1	15060at314147|NW_025965066.1_RagTag|+|119|2.17e-28|4|88774|90354|88774[88774]:89031[89031]:258[258]|89632[89632]:89757[89757]:126[126]|90064[90064]:90165[90165]:102[102]|90298[90298]:90354[90354]:57[57]
4681	210457+2003	0	26569	1	42393at314147|NW_025965066.1_RagTag|+|192|2.297e-50|3|210457|212459|210457[210457]:210612[210612]:156[156]|210777[210786]:210848[210848]:72[63]|212385[212385]:212459[212459]:75[75]
4681	204290-603	0	27762	-1	29498at314147|NW_025965066.1_RagTag|-|48|5.123e-07|1|203688|204290|204290[204290]:203688[203688]:603[603]
4681	334691+1149	0	56193	1	40563at314147|NW_025965066.1_RagTag|+|210|8.763e-56|2|334691|335839|334691[334691]:334816[334816]:126[126]|335639[335639]:335839[335839]:201[201]
4681	189527-300	0	71180	-1	19332at314147|NW_025965066.1_RagTag|-|85|3.727e-18|1|189228|189527|189527[189527]:189228[189228]:300[300]
4681	318913-1728	0	87263	-1	11719at314147|NW_025965066.1_RagTag|-|234|5.223e-63|4|317186|318913|318913[318913]:318701[318701]:213[213]|318545[318539]:318375[318375]:171[165]|317747[317732]:317619[317619]:129[114]|317383[317383]:317186[317186]:198[198]
4681	52141+629	0	88621	1	32332at314147|NW_025965066.1_RagTag|+|329|1.319e-91|2|52141|52769|52141[52141]:52212[52212]:72[72]|52257[52257]:52769[52769]:513[513]
4683	1155070+1011	0	3622	1	4817at314147|NW_025965140.1_RagTag|+|392|1.43e-110|1|1155070|1156080|1155070[1155070]:1156080[1156080]:1011[1011]
4683	200207+960	0	7252	1	13337at314147|NW_025965140.1_RagTag|+|85|3.727e-18|1|200207|201166|200207[200207]:201166[201166]:960[960]
4683	1238914+645	0	34296	1	16422at314147|NW_025965140.1_RagTag|+|418|2.13e-118|1|1238914|1239558|1238914[1238914]:1239558[1239558]:645[645]
4683	640041-474	0	59260	-1	43739at314147|NW_025965140.1_RagTag|-|139|2.069e-34|1|639568|640041|640041[640041]:639568[639568]:474[474]
4683	1050743-801	0	59413	-1	32493at314147|NW_025965140.1_RagTag|-|211|4.382e-56|3|1049943|1050743|1050743[1050743]:1050588[1050588]:156[156]|1050577[1050577]:1050260[1050260]:318[318]|1050182[1050182]:1049943[1049943]:240[240]
4683	1079975+267	0	60058	1	28543at314147|NW_025965140.1_RagTag|+|55|4.002e-09|1|1079975|1080241|1079975[1079975]:1080241[1080241]:267[267]
4683	853176-882	0	93206	-1	27688at314147|NW_025965140.1_RagTag|-|262|1.946e-71|1|852295|853176|853176[853176]:852295[852295]:882[882]
4684	109088+3758	0	28351	1	19518at314147|NW_025965177.1_RagTag|+|379|1.171e-106|5|109088|112845|109088[109088]:109396[109396]:309[309]|110884[110884]:111117[111117]:234[234]|111475[111475]:111552[111552]:78[78]|112120[112132]:112233[112233]:114[102]|112615[112630]:112845[112845]:231[216]
4684	240911-309	0	47107	-1	41395at314147|NW_025965177.1_RagTag|-|62|3.127e-11|1|240603|240911|240911[240911]:240603[240603]:309[309]
4684	61927+558	0	86865	1	25586at314147|NW_025965177.1_RagTag|+|365|1.919e-102|1|61927|62484|61927[61927]:62484[62484]:558[558]
4684	149665+1617	0	100467	1	23360at314147|NW_025965177.1_RagTag|+|91|5.824e-20|2|149665|151281|149665[149665]:149880[149880]:216[216]|151054[151054]:151281[151281]:228[228]
4685	23669-1299	0	14531	-1	17113at314147|NW_025965215.1_RagTag|-|316|1.08e-87|1|22371|23669|23669[23669]:22371[22371]:1299[1299]
4685	18320+318	0	73243	1	37658at314147|NW_025965215.1_RagTag|+|57|1.001e-09|1|18320|18637|18320[18320]:18637[18637]:318[318]
4685	120542+2528	0	76647	1	11021at314147|NW_025965215.1_RagTag|+|677|2.3e-196|3|120542|123069|120542[120542]:120778[120778]:237[237]|121853[121853]:122191[122191]:339[339]|122200[122200]:123069[123069]:870[870]
4685	414593-608	0	103670	-1	36242at314147|NW_025965215.1_RagTag|-|84|7.455e-18|2|413986|414593|414593[414593]:414489[414489]:105[105]|414081[414066]:413986[413986]:96[81]
4686	150791+125074	0	71	1	34281at314147|NW_025965252.1_RagTag|+|54|8.005e-09|2|150791|275864|150791[150791]:151003[151003]:213[213]|275703[275715]:275864[275864]:162[150]
4687	2113416+70952	0	4477	1	42947at314147|NW_025965285.1_RagTag|+|42|3.279e-05|2|2113416|2184367|2113416[2113416]:2113511[2113511]:96[96]|2184296[2184296]:2184367[2184367]:72[72]
4687	2950693-3073	0	7772	-1	22412at314147|NW_025965285.1_RagTag|-|454|3.1e-129|3|2947621|2950693|2950693[2950693]:2950346[2950346]:348[348]|2948013[2948007]:2947828[2947828]:186[180]|2947734[2947734]:2947621[2947621]:114[114]
4687	1562328-102742	0	17757	-1	44857at314147|NW_025965285.1_RagTag|-|47|1.025e-06|2|1459587|1562328|1562328[1562328]:1562221[1562221]:108[108]|1459640[1459637]:1459587[1459587]:54[51]
4687	1362852-535	0	60263	-1	40030at314147|NW_025965285.1_RagTag|-|80|1.193e-16|2|1362318|1362852|1362852[1362852]:1362514[1362514]:339[339]|1362461[1362461]:1362318[1362318]:144[144]
4687	1369255+543	0	60263	1	40030at314147|NW_025965285.1_RagTag|+|89|2.33e-19|1|1369255|1369797|1369255[1369255]:1369797[1369797]:543[543]
4687	189204+1152	0	61187	1	5654at314147|NW_025965285.1_RagTag|+|70|1.221e-13|1|189204|190355|189204[189204]:190355[190355]:1152[1152]
4687	2232739+495	0	64193	1	18863at314147|NW_025965285.1_RagTag|+|265|2.432e-72|1|2232739|2233233|2232739[2232739]:2233233[2233233]:495[495]
4687	2780307+6654	0	80839	1	29865at314147|NW_025965285.1_RagTag|+|170|9.635e-44|2|2780307|2786960|2780307[2780307]:2780465[2780465]:159[159]|2786673[2786673]:2786960[2786960]:288[288]
4688	169612-774	0	189	-1	29856at314147|NW_025965320.1_RagTag|-|327|5.274e-91|1|168839|169612|169612[169612]:168839[168839]:774[774]
4688	839989-891	0	435	-1	27123at314147|NW_025965320.1_RagTag|-|274|4.75e-75|1|839099|839989|839989[839989]:839099[839099]:891[891]
4688	848571-580	0	9971	-1	32390at314147|NW_025965320.1_RagTag|-|66|1.954e-12|2|847992|848571|848571[848571]:848170[848170]:402[402]|848090[848090]:847992[847992]:99[99]
4688	3314019+109807	0	10020	1	39077at314147|NW_025965320.1_RagTag|+|50|1.281e-07|2|3314019|3423825|3314019[3314019]:3314102[3314102]:84[84]|3423736[3423736]:3423825[3423825]:90[90]
4688	3188254-309	0	24424	-1	40897at314147|NW_025965320.1_RagTag|-|211|4.382e-56|1|3187946|3188254|3188254[3188254]:3187946[3187946]:309[309]
4688	3300584+504	0	40799	1	36230at314147|NW_025965320.1_RagTag|+|178|3.764e-46|1|3300584|3301087|3300584[3300584]:3301087[3301087]:504[504]
4688	2699734+504	0	49639	1	28543at314147|NW_025965320.1_RagTag|+|235|2.612e-63|1|2699734|2700237|2699734[2699734]:2700237[2700237]:504[504]
4688	594691-5077	0	59527	-1	27152at314147|NW_025965320.1_RagTag|-|341|3.219e-95|4|589615|594691|594691[594691]:594542[594542]:150[150]|594538[594538]:594170[594170]:369[369]|591655[591655]:591518[591518]:138[138]|589776[589776]:589615[589615]:162[162]
4688	930155+115531	0	77797	1	43862at314147|NW_025965320.1_RagTag|+|47|1.025e-06|2|930155|1045685|930155[930155]:930268[930268]:114[114]|1045635[1045641]:1045685[1045685]:51[45]
4688	234423+617	0	78204	1	24726at314147|NW_025965320.1_RagTag|+|68|4.886e-13|2|234423|235039|234423[234423]:234713[234713]:291[291]|234899[234899]:235039[235039]:141[141]
4688	3969177-112118	0	78619	-1	15441at314147|NW_025965320.1_RagTag|-|38|0.0005246|2|3857060|3969177|3969177[3969177]:3969052[3969052]:126[126]|3857140[3857140]:3857060[3857060]:81[81]
4688	3540926+285	0	84651	1	32198at314147|NW_025965320.1_RagTag|+|46|2.049e-06|1|3540926|3541210|3540926[3540926]:3541210[3541210]:285[285]
4688	2287214-1622	0	89985	-1	29187at314147|NW_025965320.1_RagTag|-|384|3.66e-108|2|2285593|2287214|2287214[2287214]:2286675[2286675]:540[540]|2285685[2285685]:2285593[2285593]:93[93]
4688	900507-834	0	96679	-1	27688at314147|NW_025965320.1_RagTag|-|303|8.848e-84|3|899674|900507|900507[900507]:900124[900124]:384[384]|900121[900121]:899990[899990]:132[132]|899973[899973]:899674[899674]:300[300]
4688	879423-918	0	107098	-1	27688at314147|NW_025965320.1_RagTag|-|314|4.321e-87|1|878506|879423|879423[879423]:878506[878506]:918[918]
4689	203593+1037	0	7199	1	23027at314147|NW_025965359.1_RagTag|+|493|5.639e-141|3|203593|204629|203593[203593]:203922[203922]:330[330]|203953[203953]:204003[204003]:51[51]|204021[204021]:204629[204629]:609[609]
4689	68689+2038	0	26835	1	17052at314147|NW_025965359.1_RagTag|+|705|8.567e-205|4|68689|70726|68689[68689]:68745[68745]:57[57]|69028[69028]:69342[69342]:315[315]|69624[69624]:69998[69998]:375[375]|70508[70508]:70726[70726]:219[219]
