5989	299265-27914	0	97647	-1	29010at314147|NW_025965039.1_RagTag|-|149|2.021e-37|2|271352|299265|299265[299265]:299200[299200]:66[66]|271870[271870]:271352[271352]:519[519]
1801	1337-1040	0	97994	-1	24565at314147|contig_28043_pilon|-|266|1.216e-72|4|298|1337|1337[1337]:813[813]:525[525]|803[803]:702[702]:102[102]|692[692]:462[462]:231[231]|420[420]:298[298]:123[123]
5883	1376-342	0	44309	-1	38332at314147|contig_40170_pilon|-|53|1.601e-08|1|1035|1376|1376[1376]:1035[1035]:342[342]
368	1896+342	0	53183	1	35554at314147|contig_7776_pilon|+|40|0.0001311|1|1896|2237|1896[1896]:2237[2237]:342[342]
1905	614+893	0	102355	1	32971at314147|contig_72712_pilon|+|296|1.133e-81|3|614|1506|614[614]:856[856]:243[243]|858[861]:1028[1028]:171[168]|1048[1048]:1506[1506]:459[459]
2535	1321-1201	0	96655	-1	34422at314147|contig_11998_pilon|-|128|4.238e-31|2|121|1321|1321[1321]:1172[1172]:150[150]|723[720]:121[121]:603[600]
2709	174511-519	0	45840	-1	32373at314147|NW_025965056.1_RagTag|-|298|2.832e-82|1|173993|174511|174511[174511]:173993[173993]:519[519]
1170	206241+918	0	1626	1	32971at314147|NW_025965233.1_RagTag|+|279|1.485e-76|1|206241|207158|206241[206241]:207158[207158]:918[918]
1170	1398792+240	0	6131	1	42583at314147|NW_025965233.1_RagTag|+|75|3.817e-15|1|1398792|1399031|1398792[1398792]:1399031[1399031]:240[240]
1170	982987+3964	0	7628	1	15330at314147|NW_025965233.1_RagTag|+|461|2.422e-131|4|982987|986950|982987[982987]:983172[983172]:186[186]|983984[983984]:984181[984181]:198[198]|986048[986063]:986170[986170]:123[108]|986717[986732]:986950[986950]:234[219]
1170	1552717+6668	0	11132	1	15460at314147|NW_025965233.1_RagTag|+|212|2.191e-56|6|1552717|1559384|1552717[1552717]:1552893[1552893]:177[177]|1553198[1553198]:1553347[1553347]:150[150]|1553436[1553436]:1553564[1553564]:129[129]|1558374[1558374]:1558502[1558502]:129[129]|1558697[1558700]:1558882[1558882]:186[183]|1559253[1559268]:1559384[1559384]:132[117]
1170	142579+1573	0	15740	1	38540at314147|NW_025965233.1_RagTag|+|297|5.663e-82|6|142579|144151|142579[142579]:142644[142644]:66[66]|142907[142907]:142993[142993]:87[87]|143076[143082]:143135[143135]:60[54]|143329[143338]:143385[143385]:57[48]|143819[143822]:143905[143905]:87[84]|144065[144068]:144151[144151]:87[84]
1170	1542357+2392	0	16385	1	29422at314147|NW_025965233.1_RagTag|+|172|2.409e-44|3|1542357|1544748|1542357[1542357]:1542539[1542539]:183[183]|1544334[1544337]:1544480[1544480]:147[144]|1544572[1544575]:1544748[1544748]:177[174]
1170	73267+585	0	21247	1	33845at314147|NW_025965233.1_RagTag|+|409|1.091e-115|1|73267|73851|73267[73267]:73851[73851]:585[585]
1170	881183-216	0	22364	-1	44513at314147|NW_025965233.1_RagTag|-|58|5.003e-10|1|880968|881183|881183[881183]:880968[880968]:216[216]
1170	202706+2393	0	30544	1	20532at314147|NW_025965233.1_RagTag|+|194|5.743e-51|2|202706|205098|202706[202706]:202894[202894]:189[189]|204469[204469]:205098[205098]:630[630]
1170	672213-1519	0	31772	-1	6776at314147|NW_025965233.1_RagTag|-|897|1.365e-262|2|670695|672213|672213[672213]:671872[671872]:342[342]|671870[671870]:670695[670695]:1176[1176]
1170	125981-1398	0	34889	-1	7624at314147|NW_025965233.1_RagTag|-|220|8.558e-59|1|124584|125981|125981[125981]:124584[124584]:1398[1398]
1170	163566+3264	0	45352	1	34045at314147|NW_025965233.1_RagTag|+|250|7.97e-68|3|163566|166829|163566[163566]:163685[163685]:120[120]|164373[164376]:164465[164465]:93[90]|166518[166518]:166829[166829]:312[312]
1170	110438-567	0	56922	-1	32313at314147|NW_025965233.1_RagTag|-|346|1.006e-96|1|109872|110438|110438[110438]:109872[109872]:567[567]
1170	989574-1560	0	58304	-1	4990at314147|NW_025965233.1_RagTag|-|233|1.045e-62|1|988015|989574|989574[989574]:988015[988015]:1560[1560]
1170	1603019+1779	0	58369	1	36657at314147|NW_025965233.1_RagTag|+|201|4.487e-53|3|1603019|1604797|1603019[1603019]:1603081[1603081]:63[63]|1603797[1603797]:1604003[1604003]:207[207]|1604747[1604753]:1604797[1604797]:51[45]
1170	1467672+9081	0	62733	1	11458at314147|NW_025965233.1_RagTag|+|835|6.294e-244|8|1467672|1476752|1467672[1467672]:1467839[1467839]:168[168]|1469849[1469849]:1470055[1470055]:207[207]|1470781[1470787]:1470939[1470939]:159[153]|1473099[1473099]:1473653[1473653]:555[555]|1473966[1473969]:1474082[1474082]:117[114]|1475113[1475122]:1475271[1475271]:159[150]|1475989[1475989]:1476069[1476069]:81[81]|1476579[1476594]:1476752[1476752]:174[159]
1170	510924+19929	0	95090	1	42200at314147|NW_025965233.1_RagTag|+|48|5.123e-07|2|510924|530852|510924[510924]:511019[511019]:96[96]|530739[530739]:530852[530852]:114[114]
1170	168668+765	0	96920	1	13743at314147|NW_025965233.1_RagTag|+|68|4.886e-13|2|168668|169432|168668[168668]:168775[168775]:108[108]|169334[169334]:169432[169432]:99[99]
1172	1859892+829	0	5586	1	28422at314147|NW_025965304.1_RagTag|+|540|4.007e-155|3|1859892|1860720|1859892[1859892]:1859978[1859978]:87[87]|1859982[1859982]:1860083[1860083]:102[102]|1860085[1860085]:1860720[1860720]:636[636]
1172	502857-1528	0	20891	-1	44155at314147|NW_025965304.1_RagTag|-|146|1.617e-36|2|501330|502857|502857[502857]:502813[502813]:45[45]|501506[501500]:501330[501330]:177[171]
1172	1086154+62862	0	22969	1	42554at314147|NW_025965304.1_RagTag|+|42|3.279e-05|2|1086154|1149015|1086154[1086154]:1086453[1086453]:300[300]|1148983[1148983]:1149015[1149015]:33[33]
1172	1838871-1324	0	31307	-1	17728at314147|NW_025965304.1_RagTag|-|221|4.279e-59|2|1837548|1838871|1838871[1838871]:1838698[1838698]:174[174]|1838468[1838468]:1837548[1837548]:921[921]
1172	548807+687	0	36020	1	36467at314147|NW_025965304.1_RagTag|+|92|2.912e-20|2|548807|549493|548807[548807]:548989[548989]:183[183]|549260[549260]:549493[549493]:234[234]
1172	1506607+352	0	55112	1	35663at314147|NW_025965304.1_RagTag|+|180|9.409e-47|2|1506607|1506958|1506607[1506607]:1506879[1506879]:273[273]|1506881[1506881]:1506958[1506958]:78[78]
1172	1146882-40550	0	66719	-1	45382at314147|NW_025965304.1_RagTag|-|48|5.123e-07|2|1106333|1146882|1146882[1146882]:1146838[1146838]:45[45]|1106413[1106413]:1106333[1106333]:81[81]
1172	331495-71440	0	78770	-1	14220at314147|NW_025965304.1_RagTag|-|227|6.686e-61|2|260056|331495|331495[331495]:331448[331448]:48[48]|261714[261714]:260056[260056]:1659[1659]
1172	935831+1578	0	87097	1	38031at314147|NW_025965304.1_RagTag|+|263|9.729e-72|4|935831|937408|935831[935831]:935911[935911]:81[81]|936271[936271]:936390[936390]:120[120]|936958[936961]:937089[937089]:132[129]|937340[937343]:937408[937408]:69[66]
1172	768186+442	0	88981	1	42169at314147|NW_025965304.1_RagTag|+|42|3.279e-05|2|768186|768627|768186[768186]:768236[768236]:51[51]|768490[768490]:768627[768627]:138[138]
28	1166+267	0	39703	1	43780at314147|contig_15510_pilon|+|161|4.933e-41|1|1166|1432|1166[1166]:1432[1432]:267[267]
1551	111968-1733	0	1789	-1	34973at314147|NW_025965049.1_RagTag|-|371|2.998e-104|5|110236|111968|111968[111968]:111756[111756]:213[213]|111577[111574]:111455[111455]:123[120]|111365[111365]:111195[111195]:171[171]|110566[110563]:110408[110408]:159[156]|110298[110295]:110236[110236]:63[60]
1551	174212-1321	0	12119	-1	31090at314147|NW_025965049.1_RagTag|-|86|1.864e-18|2|172892|174212|174212[174212]:174066[174066]:147[147]|173197[173197]:172892[172892]:306[306]
1551	150709+273	0	40060	1	37764at314147|NW_025965049.1_RagTag|+|113|1.389e-26|1|150709|150981|150709[150709]:150981[150981]:273[273]
1551	189326-453	0	94340	-1	33587at314147|NW_025965049.1_RagTag|-|291|3.624e-80|1|188874|189326|189326[189326]:188874[188874]:453[453]
1551	132464+453	0	103734	1	37718at314147|NW_025965049.1_RagTag|+|219|1.712e-58|1|132464|132916|132464[132464]:132916[132916]:453[453]
1551	25975+768	0	105849	1	30950at314147|NW_025965049.1_RagTag|+|341|3.219e-95|2|25975|26742|25975[25975]:26082[26082]:108[108]|26332[26335]:26742[26742]:411[408]
1556	64724-899	0	72926	-1	31506at314147|NW_025965235.1_RagTag|-|267|6.081e-73|2|63826|64724|64724[64724]:64455[64455]:270[270]|64449[64449]:63826[63826]:624[624]
1556	62953-866	0	73503	-1	27492at314147|NW_025965235.1_RagTag|-|308|2.765e-85|2|62088|62953|62953[62953]:62690[62690]:264[264]|62684[62684]:62088[62088]:597[597]
1556	1548+282	0	83285	1	43976at314147|NW_025965235.1_RagTag|+|40|0.0001311|1|1548|1829|1548[1548]:1829[1829]:282[282]
1556	121831-615	0	97647	-1	29010at314147|NW_025965235.1_RagTag|-|228|3.343e-61|1|121217|121831|121831[121831]:121217[121217]:615[615]
1557	394017-5553	0	17759	-1	31518at314147|NW_025965271.1_RagTag|-|253|9.963e-69|2|388465|394017|394017[394017]:393655[393655]:363[363]|388719[388719]:388465[388465]:255[255]
1557	644682+540	0	41451	1	29010at314147|NW_025965271.1_RagTag|+|104|7.11e-24|1|644682|645221|644682[644682]:645221[645221]:540[540]
1557	377155-51786	0	82835	-1	37213at314147|NW_025965271.1_RagTag|-|53|1.601e-08|2|325370|377155|377155[377155]:376904[376904]:252[252]|325483[325471]:325370[325370]:114[102]
1557	506687+423	0	96225	1	37248at314147|NW_025965271.1_RagTag|+|124|6.78e-30|1|506687|507109|506687[506687]:507109[507109]:423[423]
1557	68203+70727	0	109213	1	44097at314147|NW_025965271.1_RagTag|+|47|1.025e-06|2|68203|138929|68203[68203]:68304[68304]:102[102]|138867[138867]:138929[138929]:63[63]
1558	1668659-1862	0	14503	-1	14899at314147|NW_025965306.1_RagTag|-|325|2.11e-90|2|1666798|1668659|1668659[1668659]:1667547[1667547]:1113[1113]|1667211[1667211]:1666798[1666798]:414[414]
1558	226744-4607	0	25418	-1	31065at314147|NW_025965306.1_RagTag|-|367|4.797e-103|3|222138|226744|226744[226744]:226625[226625]:120[120]|226537[226531]:226391[226391]:147[141]|222446[222446]:222138[222138]:309[309]
1558	1250161-147	0	41606	-1	45115at314147|NW_025965306.1_RagTag|-|44|8.197e-06|1|1250015|1250161|1250161[1250161]:1250015[1250015]:147[147]
1558	423096+13872	0	46529	1	21346at314147|NW_025965306.1_RagTag|+|245|2.55e-66|5|423096|436967|423096[423096]:423161[423161]:66[66]|427951[427951]:428070[428070]:120[120]|430173[430173]:430241[430241]:69[69]|431797[431800]:431934[431934]:138[135]|436779[436785]:436967[436967]:189[183]
1558	21642+755	0	49038	1	29714at314147|NW_025965306.1_RagTag|+|226|1.337e-60|2|21642|22396|21642[21642]:21782[21782]:141[141]|21815[21815]:22396[22396]:582[582]
1558	240566-201	0	61610	-1	7950at314147|NW_025965306.1_RagTag|-|42|3.279e-05|1|240366|240566|240566[240566]:240366[240366]:201[201]
1558	1668638-1179	0	94900	-1	15489at314147|NW_025965306.1_RagTag|-|106|1.777e-24|1|1667460|1668638|1668638[1668638]:1667460[1667460]:1179[1179]
1558	1654848-422	0	101413	-1	40009at314147|NW_025965306.1_RagTag|-|131|5.297e-32|2|1654427|1654848|1654848[1654848]:1654621[1654621]:228[228]|1654522[1654522]:1654427[1654427]:96[96]
1558	937780+3528	0	107526	1	4479at314147|NW_025965306.1_RagTag|+|212|2.191e-56|3|937780|941307|937780[937780]:937908[937908]:129[129]|938713[938728]:938886[938886]:174[159]|941185[941191]:941307[941307]:123[117]
1559	44177-5354	0	42471	-1	26402at314147|NW_025965344.1_RagTag|-|227|6.686e-61|6|38824|44177|44177[44177]:44112[44112]:66[66]|43552[43552]:43478[43478]:75[75]|43298[43289]:43197[43197]:102[93]|43062[43062]:42937[42937]:126[126]|39584[39584]:39486[39486]:99[99]|38871[38871]:38824[38824]:48[48]
1559	57305+2068	0	43701	1	34236at314147|NW_025965344.1_RagTag|+|374|3.748e-105|5|57305|59372|57305[57305]:57415[57415]:111[111]|58023[58029]:58148[58148]:126[120]|58804[58804]:58962[58962]:159[159]|59086[59092]:59199[59199]:114[108]|59286[59286]:59372[59372]:87[87]
1559	145963-78592	0	57694	-1	35161at314147|NW_025965344.1_RagTag|-|42|3.279e-05|2|67372|145963|145963[145963]:145904[145904]:60[60]|67455[67455]:67372[67372]:84[84]
1559	30858+92968	0	73957	1	8864at314147|NW_025965344.1_RagTag|+|166|1.542e-42|4|30858|123825|30858[30858]:31190[31190]:333[333]|32157[32166]:32297[32297]:141[132]|76893[76905]:76991[76991]:99[87]|123793[123793]:123825[123825]:33[33]
1559	46762+69111	0	79403	1	42743at314147|NW_025965344.1_RagTag|+|123|1.356e-29|3|46762|115872|46762[46762]:46890[46890]:129[129]|107973[107973]:108044[108044]:72[72]|115810[115819]:115872[115872]:63[54]
4577	2+792	0	60778	1	16686at314147|contig_59446_pilon|+|273|9.501e-75|2|2|793|2[2]:181[181]:180[180]|347[350]:793[793]:447[444]
4670	1299-741	0	110299	-1	32611at314147|contig_17327_pilon|-|278|2.969e-76|1|559|1299|1299[1299]:559[559]:741[741]
4139	1702+903	0	5111	1	8471at314147|contig_37224_pilon|+|213|1.095e-56|1|1702|2604|1702[1702]:2604[2604]:903[903]
5771	485+1698	0	107121	1	25432at314147|contig_75533_pilon|+|490|4.511e-140|3|485|2182|485[485]:730[730]:246[246]|793[805]:1071[1071]:279[267]|1991[1997]:2182[2182]:192[186]
6085	306+876	0	46886	1	16686at314147|contig_43715_pilon|+|145|3.233e-36|1|306|1181|306[306]:1181[1181]:876[876]
3225	38+779	0	13592	1	34651at314147|contig_58928_pilon|+|251|3.985e-68|2|38|816|38[38]:382[382]:345[345]|712[721]:816[816]:105[96]
5470	929+228	0	38261	1	45101at314147|contig_28867_pilon|+|96|1.82e-21|1|929|1156|929[929]:1156[1156]:228[228]
5475	3555-901	0	3909	-1	27123at314147|contig_30879_pilon|-|287|5.799e-79|2|2655|3555|3555[3555]:3496[3496]:60[60]|3476[3476]:2655[2655]:822[822]
5539	272+1039	0	97994	1	24565at314147|contig_58018_pilon|+|205|2.804e-54|4|272|1310|272[272]:796[796]:525[525]|929[929]:1195[1195]:267[267]|1203[1203]:1238[1238]:36[36]|1242[1242]:1310[1310]:69[69]
5720	24+2178	0	17808	1	5535at314147|contig_52893_pilon|+|127|8.475e-31|1|24|2201|24[24]:2201[2201]:2178[2178]
5025	164613+1170	0	6094	1	3551at314147|NW_025965069.1_RagTag|+|522|1.05e-149|1|164613|165782|164613[164613]:165782[165782]:1170[1170]
5025	178965-1844	0	23142	-1	23635at314147|NW_025965069.1_RagTag|-|371|2.998e-104|4|177122|178965|178965[178965]:178891[178891]:75[75]|178884[178884]:178588[178588]:297[297]|178149[178149]:177889[177889]:261[261]|177211[177211]:177122[177122]:90[90]
5025	26668-568	0	73192	-1	26651at314147|NW_025965069.1_RagTag|-|265|2.432e-72|2|26101|26668|26668[26668]:26165[26165]:504[504]|26163[26163]:26101[26101]:63[63]
5026	197411-4605	0	67877	-1	20509at314147|NW_025965105.1_RagTag|-|206|1.402e-54|2|192807|197411|197411[197411]:197211[197211]:201[201]|192899[192896]:192807[192807]:93[90]
5029	1666639+339	0	24914	1	33449at314147|NW_025965218.1_RagTag|+|177|7.528e-46|1|1666639|1666977|1666639[1666639]:1666977[1666977]:339[339]
5029	905689-13608	0	31638	-1	34725at314147|NW_025965218.1_RagTag|-|305|2.212e-84|3|892082|905689|905689[905689]:905459[905459]:231[231]|900351[900351]:900232[900232]:120[120]|892207[892207]:892082[892082]:126[126]
5029	1686086-2166	0	50519	-1	19086at314147|NW_025965218.1_RagTag|-|485|1.443e-138|2|1683921|1686086|1686086[1686086]:1685781[1685781]:306[306]|1684562[1684562]:1683921[1683921]:642[642]
5029	760921-28741	0	94913	-1	44516at314147|NW_025965218.1_RagTag|-|42|3.279e-05|2|732181|760921|760921[760921]:760823[760823]:99[99]|732261[732261]:732181[732181]:81[81]
5029	13292+13391	0	95504	1	19860at314147|NW_025965218.1_RagTag|+|285|2.32e-78|4|13292|26682|13292[13292]:13366[13366]:75[75]|22058[22058]:22234[22234]:177[177]|25091[25094]:25234[25234]:144[141]|26482[26494]:26682[26682]:201[189]
5029	364239+246	0	97251	1	12827at314147|NW_025965218.1_RagTag|+|54|8.005e-09|1|364239|364484|364239[364239]:364484[364484]:246[246]
5029	1407529-2468	0	97633	-1	23235at314147|NW_025965218.1_RagTag|-|383|7.319e-108|4|1405062|1407529|1407529[1407529]:1407338[1407338]:192[192]|1406745[1406745]:1406677[1406677]:69[69]|1406675[1406675]:1406457[1406457]:219[219]|1405241[1405241]:1405062[1405062]:180[180]
1449	2679-968	0	58239	-1	13526at314147|contig_41731_pilon|-|244|5.101e-66|3|1712|2679|2679[2679]:2509[2509]:171[171]|2306[2306]:2091[2091]:216[216]|1846[1843]:1712[1712]:135[132]
2470	346-258	0	92022	-1	44335at314147|contig_66415_pilon|-|97|9.1e-22|1|89|346|346[346]:89[89]:258[258]
2474	881-848	0	73503	-1	27492at314147|contig_68255_pilon|-|250|7.97e-68|5|34|881|881[881]:570[570]:312[312]|564[564]:508[508]:57[57]|485[485]:450[450]:36[36]|406[406]:137[137]:270[270]|123[123]:34[34]:90[90]
3159	865-246	0	111012	-1	37471at314147|contig_30706_pilon|-|38|0.0005246|1|620|865|865[865]:620[620]:246[246]
2901	768570-3074	0	12119	-1	31090at314147|NW_025965021.1_RagTag|-|135|3.311e-33|3|765497|768570|768570[768570]:768415[768415]:156[156]|767614[767614]:767585[767585]:30[30]|765814[765814]:765497[765497]:318[318]
2901	723418-240	0	34010	-1	42408at314147|NW_025965021.1_RagTag|-|71|6.107e-14|1|723179|723418|723418[723418]:723179[723179]:240[240]
2901	78730-1128	0	45563	-1	11315at314147|NW_025965021.1_RagTag|-|408|2.181e-115|1|77603|78730|78730[78730]:77603[77603]:1128[1128]
2901	843692-108750	0	65725	-1	41170at314147|NW_025965021.1_RagTag|-|53|1.601e-08|2|734943|843692|843692[843692]:843642[843642]:51[51]|735146[735146]:734943[734943]:204[204]
2901	841113+1263	0	77814	1	31616at314147|NW_025965021.1_RagTag|+|228|3.343e-61|3|841113|842375|841113[841113]:841355[841355]:243[243]|841510[841516]:841587[841587]:78[72]|842211[842217]:842375[842375]:165[159]
2901	830543+3139	0	92437	1	24910at314147|NW_025965021.1_RagTag|+|351|3.144e-98|4|830543|833681|830543[830543]:830611[830611]:69[69]|832636[832645]:832752[832752]:117[108]|833251[833251]:833403[833403]:153[153]|833490[833490]:833681[833681]:192[192]
2902	25954+657	0	28907	1	23485at314147|NW_025965057.1_RagTag|+|395|1.787e-111|1|25954|26610|25954[25954]:26610[26610]:657[657]
2902	27785+1412	0	39435	1	29060at314147|NW_025965057.1_RagTag|+|202|2.243e-53|3|27785|29196|27785[27785]:27889[27889]:105[105]|28146[28146]:28253[28253]:108[108]|29044[29044]:29196[29196]:153[153]
2902	33764+18079	0	43111	1	42561at314147|NW_025965057.1_RagTag|+|99|2.275e-22|2|33764|51842|33764[33764]:33916[33916]:153[153]|51783[51783]:51842[51842]:60[60]
2902	7578-915	0	60435	-1	32081at314147|NW_025965057.1_RagTag|-|399|1.117e-112|1|6664|7578|7578[7578]:6664[6664]:915[915]
2904	534479+1119	0	43078	1	22905at314147|NW_025965131.1_RagTag|+|205|2.804e-54|3|534479|535597|534479[534479]:534922[534922]:444[444]|535321[535327]:535425[535425]:105[99]|535529[535529]:535597[535597]:69[69]
2904	179495-279	0	71989	-1	38843at314147|NW_025965131.1_RagTag|-|43|1.639e-05|1|179217|179495|179495[179495]:179217[179217]:279[279]
2904	183+604	0	75838	1	27868at314147|NW_025965131.1_RagTag|+|146|1.617e-36|3|183|786|183[183]:491[491]:309[309]|503[503]:604[604]:102[102]|610[610]:786[786]:177[177]
2905	200479-1559	0	32096	-1	32071at314147|NW_025965167.1_RagTag|-|287|5.799e-79|2|198921|200479|200479[200479]:200342[200342]:138[138]|199253[199244]:198921[198921]:333[324]
2906	84231-27987	0	74981	-1	33928at314147|NW_025965205.1_RagTag|-|106|1.777e-24|2|56245|84231|84231[84231]:83923[83923]:309[309]|56364[56364]:56245[56245]:120[120]
2907	600270-541	0	9393	-1	28403at314147|NW_025965242.1_RagTag|-|208|3.505e-55|2|599730|600270|600270[600270]:600070[600070]:201[201]|600053[600053]:599730[599730]:324[324]
2907	61986-716	0	26358	-1	15571at314147|NW_025965242.1_RagTag|-|312|1.728e-86|2|61271|61986|61986[61986]:61798[61798]:189[189]|61579[61579]:61271[61271]:309[309]
2907	105076+4358	0	39877	1	34845at314147|NW_025965242.1_RagTag|+|383|7.319e-108|3|105076|109433|105076[105076]:105315[105315]:240[240]|107635[107635]:107961[107961]:327[327]|109311[109320]:109433[109433]:123[114]
2907	1180315-979	0	44309	-1	38332at314147|NW_025965242.1_RagTag|-|135|3.311e-33|2|1179337|1180315|1180315[1180315]:1180274[1180274]:42[42]|1179627[1179612]:1179337[1179337]:291[276]
2907	197211+321	0	60062	1	28543at314147|NW_025965242.1_RagTag|+|170|9.635e-44|1|197211|197531|197211[197211]:197531[197531]:321[321]
2907	23368+3377	0	99754	1	8055at314147|NW_025965242.1_RagTag|+|375|1.874e-105|3|23368|26744|23368[23368]:24870[24870]:1503[1503]|25252[25252]:25386[25386]:135[135]|26592[26592]:26744[26744]:153[153]
2907	505482-2727	0	101269	-1	13455at314147|NW_025965242.1_RagTag|-|248|3.188e-67|6|502756|505482|505482[505482]:505333[505333]:150[150]|504950[504950]:504858[504858]:93[93]|504767[504767]:504597[504597]:171[171]|503878[503878]:503765[503765]:114[114]|503311[503308]:503171[503171]:141[138]|502830[502830]:502756[502756]:75[75]
2907	126438+156	0	109856	1	18816at314147|NW_025965242.1_RagTag|+|112|2.777e-26|1|126438|126593|126438[126438]:126593[126593]:156[156]
2908	272984-552	0	2492	-1	28064at314147|NW_025965278.1_RagTag|-|149|2.021e-37|1|272433|272984|272984[272984]:272433[272433]:552[552]
2908	248014-127	0	13634	-1	44857at314147|NW_025965278.1_RagTag|-|52|3.202e-08|2|247888|248014|248014[248014]:247940[247940]:75[75]|247932[247932]:247888[247888]:45[45]
2908	342386-3957	0	36139	-1	17846at314147|NW_025965278.1_RagTag|-|642|7.901e-186|3|338430|342386|342386[342386]:342102[342102]:285[285]|341389[341380]:341252[341252]:138[129]|339155[339155]:338430[338430]:726[726]
2908	365424+357	0	44309	1	38332at314147|NW_025965278.1_RagTag|+|123|1.356e-29|1|365424|365780|365424[365424]:365780[365780]:357[357]
2908	249095+3480	0	78951	1	6130at314147|NW_025965278.1_RagTag|+|433|6.501e-123|5|249095|252574|249095[249095]:249226[249226]:132[132]|249336[249336]:249533[249533]:198[198]|251003[251003]:251080[251080]:78[78]|251512[251512]:251679[251679]:168[168]|252155[252161]:252574[252574]:420[414]
2908	346615+3402	0	93670	1	3324at314147|NW_025965278.1_RagTag|+|941|7.758e-276|6|346615|350016|346615[346615]:346776[346776]:162[162]|346877[346883]:347116[347116]:240[234]|347428[347443]:347589[347589]:162[147]|348035[348035]:348226[348226]:192[192]|348890[348890]:349066[349066]:177[177]|349240[349240]:350016[350016]:777[777]
